topology,ba_m,seed,target,target_deg,i_event,t_event,sync_pre,sync_event,sync_post,sync_surge,h_pre,h_post,delta_H,lz_pre,lz_post,delta_LZ
BA_m3_fonctionnel,3,4,peripheral,3,1.5,150,0.996048040844753,0.9542493434919923,0.9969064443067601,-0.04179869735276065,1.968918984748837,3.480041175303019,1.511122190554182,0.9394412652341473,0.9733249318019985,0.033883666567851245
BA_m3_fonctionnel,3,4,peripheral,3,1.5,300,0.9966460301100455,0.9679421773191296,0.9949368423198981,-0.028703852790915918,2.334163654984329,3.94868530825679,1.6145216532724609,0.9341261802823274,1.0105305264647364,0.07640434618240899
BA_m3_fonctionnel,3,4,peripheral,3,3.0,50,0.9974955420340273,0.9285977098329958,0.9981806896726584,-0.06889783220103152,2.5668572820147637,3.7006603195526373,1.1338030375378736,0.9467495070428995,0.9547221344706293,0.00797262742772975
BA_m3_fonctionnel,3,4,peripheral,3,3.0,150,0.9983217958026135,0.9686880492954781,0.9960797555310994,-0.02963374650713535,2.013892040011282,3.50041326102964,1.486521221018358,0.93877687961517,0.9852838729435927,0.046506993328422674
BA_m3_fonctionnel,3,4,peripheral,3,3.0,300,0.9982818118087914,0.9719902016075963,0.9988915015002922,-0.02629161020119508,1.9303711392341396,2.936793316169209,1.0064221769350692,0.9327974090443726,0.9620303762793811,0.029232967235008567
BA_m3_fonctionnel,3,4,hub,30,0.3,50,0.9981382623009869,0.9980222595386649,0.99921475208079,-0.00011600276232204276,1.9146870336189745,1.7182087359249016,-0.19647829769407288,0.9374481083772149,0.9321330234253951,-0.005315084951819871
BA_m3_fonctionnel,3,4,hub,30,0.3,150,0.997282933668884,0.9941353455830837,0.9990107688355567,-0.0031475880858002903,1.9211732372504913,1.9379375444923066,0.016764307241815324,0.9354549515202824,0.9407700364721023,0.005315084951819982
BA_m3_fonctionnel,3,4,hub,30,0.3,300,0.9979967717749875,0.9938614957783859,0.9968705363276519,-0.004135275996601573,1.754341311252743,2.591132193721423,0.8367908824686798,0.9301398665684627,0.9527289776136969,0.0225891110452342
BA_m3_fonctionnel,3,4,hub,30,0.8,50,0.9978878417275316,0.9946770796051754,0.9969042774097291,-0.00321076212235627,1.9144600477742235,2.6190274708063046,0.7045674230320811,0.93346179466335,0.9626947618983589,0.0292329672350089
BA_m3_fonctionnel,3,4,hub,30,0.8,150,0.9978573258523773,0.9947990769737919,0.9964168803875552,-0.0030582488785854123,1.8299620065732876,2.372438651566772,0.5424766449934844,0.9361193371392599,0.9494070495188096,0.013287712379549732
